elapsed time,species,compartment,concentration,
40.8220,V2R:AVP,Basolateral membrane,5.6070E-02
40.8220,V2R:AVP,Cytoplasm,0.0000E00
40.8220,V2R:AVP,Interstitium,0.0000E00
51.0287,G(ABG):GDP,Basolateral membrane,0.0000E00
51.0287,G(ABG):GDP,Cytoplasm,4.3132E02
51.0287,G(ABG):GDP,Interstitium,0.0000E00
51.0287,V2R:G(A):GTP,Basolateral membrane,2.7522E-03
51.0287,V2R:G(A):GTP,Cytoplasm,0.0000E00
51.0287,V2R:G(A):GTP,Interstitium,0.0000E00
51.0287,G(A):GTP,Basolateral membrane,0.0000E00
51.0287,G(A):GTP,Cytoplasm,1.3695E-02
51.0287,G(A):GTP,Interstitium,0.0000E00
51.0287,V2R:AVP:G(A):GDP,Basolateral membrane,1.9461E-04
51.0287,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
51.0287,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
51.0287,V2R:G(ABG):GDP,Basolateral membrane,8.8622E01
51.0287,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
51.0287,V2R:G(ABG):GDP,Interstitium,0.0000E00
51.0287,V2R:G(A):GDP,Basolateral membrane,5.7853E-03
51.0287,V2R:G(A):GDP,Cytoplasm,0.0000E00
51.0287,V2R:G(A):GDP,Interstitium,0.0000E00
51.0287,V2R,Basolateral membrane,7.5429E02
51.0287,V2R,Cytoplasm,0.0000E00
51.0287,V2R,Interstitium,0.0000E00
51.0287,G(A):GDP,Basolateral membrane,0.0000E00
51.0287,G(A):GDP,Cytoplasm,2.8706E-02
51.0287,G(A):GDP,Interstitium,0.0000E00
51.0287,V2R:AVP:G(A):GTP,Basolateral membrane,3.7767E-06
51.0287,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
51.0287,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
51.0287,G(BG),Basolateral membrane,0.0000E00
51.0287,G(BG),Cytoplasm,5.1136E-02
51.0287,G(BG),Interstitium,0.0000E00
51.0287,AVP,Basolateral membrane,0.0000E00
51.0287,AVP,Cytoplasm,0.0000E00
51.0287,AVP,Interstitium,9.9235E00
51.0287,V2R:AVP:G(ABG):GDP,Basolateral membrane,7.7111E-03
51.0287,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
51.0287,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
51.0287,V2R:AVP,Basolateral membrane,6.8607E-02
51.0287,V2R:AVP,Cytoplasm,0.0000E00
51.0287,V2R:AVP,Interstitium,0.0000E00
61.2355,G(ABG):GDP,Basolateral membrane,0.0000E00
61.2355,G(ABG):GDP,Cytoplasm,4.1651E02
61.2355,G(ABG):GDP,Interstitium,0.0000E00
61.2355,V2R:G(A):GTP,Basolateral membrane,3.8643E-03
61.2355,V2R:G(A):GTP,Cytoplasm,0.0000E00
61.2355,V2R:G(A):GTP,Interstitium,0.0000E00
61.2355,G(A):GTP,Basolateral membrane,0.0000E00
61.2355,G(A):GTP,Cytoplasm,1.5870E-02
61.2355,G(A):GTP,Interstitium,0.0000E00
61.2355,V2R:AVP:G(A):GDP,Basolateral membrane,3.2931E-04
61.2355,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
61.2355,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
61.2355,V2R:G(ABG):GDP,Basolateral membrane,1.0342E02
61.2355,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
61.2355,V2R:G(ABG):GDP,Interstitium,0.0000E00
61.2355,V2R:G(A):GDP,Basolateral membrane,8.1269E-03
61.2355,V2R:G(A):GDP,Cytoplasm,0.0000E00
61.2355,V2R:G(A):GDP,Interstitium,0.0000E00
61.2355,V2R,Basolateral membrane,7.3948E02
61.2355,V2R,Cytoplasm,0.0000E00
61.2355,V2R,Interstitium,0.0000E00
61.2355,G(A):GDP,Basolateral membrane,0.0000E00
61.2355,G(A):GDP,Cytoplasm,3.3261E-02
61.2355,G(A):GDP,Interstitium,0.0000E00
61.2355,V2R:AVP:G(A):GTP,Basolateral membrane,7.7233E-06
61.2355,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
61.2355,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
61.2355,G(BG),Basolateral membrane,0.0000E00
61.2355,G(BG),Cytoplasm,6.1459E-02
61.2355,G(BG),Interstitium,0.0000E00
61.2355,AVP,Basolateral membrane,0.0000E00
61.2355,AVP,Cytoplasm,0.0000E00
61.2355,AVP,Interstitium,9.9082E00
61.2355,V2R:AVP:G(ABG):GDP,Basolateral membrane,1.0764E-02
61.2355,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
61.2355,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
61.2355,V2R:AVP,Basolateral membrane,8.0649E-02
61.2355,V2R:AVP,Cytoplasm,0.0000E00
61.2355,V2R:AVP,Interstitium,0.0000E00
71.4422,G(ABG):GDP,Basolateral membrane,0.0000E00
71.4422,G(ABG):GDP,Cytoplasm,4.0250E02
71.4422,G(ABG):GDP,Interstitium,0.0000E00
71.4422,V2R:G(A):GTP,Basolateral membrane,5.1278E-03
71.4422,V2R:G(A):GTP,Cytoplasm,0.0000E00
71.4422,V2R:G(A):GTP,Interstitium,0.0000E00
71.4422,G(A):GTP,Basolateral membrane,0.0000E00
71.4422,G(A):GTP,Cytoplasm,1.7892E-02
71.4422,G(A):GTP,Interstitium,0.0000E00
71.4422,V2R:AVP:G(A):GDP,Basolateral membrane,5.1096E-04
71.4422,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
71.4422,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
71.4422,V2R:G(ABG):GDP,Basolateral membrane,1.1742E02
71.4422,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
71.4422,V2R:G(ABG):GDP,Interstitium,0.0000E00
71.4422,V2R:G(A):GDP,Basolateral membrane,1.0789E-02
71.4422,V2R:G(A):GDP,Cytoplasm,0.0000E00
71.4422,V2R:G(A):GDP,Interstitium,0.0000E00
71.4422,V2R,Basolateral membrane,7.2546E02
71.4422,V2R,Cytoplasm,0.0000E00
71.4422,V2R,Interstitium,0.0000E00
71.4422,G(A):GDP,Basolateral membrane,0.0000E00
71.4422,G(A):GDP,Cytoplasm,3.7495E-02
71.4422,G(A):GDP,Interstitium,0.0000E00
71.4422,V2R:AVP:G(A):GTP,Basolateral membrane,1.4074E-05
71.4422,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
71.4422,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
71.4422,G(BG),Basolateral membrane,0.0000E00
71.4422,G(BG),Cytoplasm,7.1829E-02
71.4422,G(BG),Interstitium,0.0000E00
71.4422,AVP,Basolateral membrane,0.0000E00
71.4422,AVP,Cytoplasm,0.0000E00
71.4422,AVP,Interstitium,9.8930E00
71.4422,V2R:AVP:G(ABG):GDP,Basolateral membrane,1.4201E-02
71.4422,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
71.4422,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
71.4422,V2R:AVP,Basolateral membrane,9.2234E-02
71.4422,V2R:AVP,Cytoplasm,0.0000E00
71.4422,V2R:AVP,Interstitium,0.0000E00
81.6490,G(ABG):GDP,Basolateral membrane,0.0000E00
81.6490,G(ABG):GDP,Cytoplasm,3.8923E02
81.6490,G(ABG):GDP,Interstitium,0.0000E00
81.6490,V2R:G(A):GTP,Basolateral membrane,6.5302E-03
81.6490,V2R:G(A):GTP,Cytoplasm,0.0000E00
81.6490,V2R:G(A):GTP,Interstitium,0.0000E00
81.6490,G(A):GTP,Basolateral membrane,0.0000E00
81.6490,G(A):GTP,Cytoplasm,1.9774E-02
81.6490,G(A):GTP,Interstitium,0.0000E00
81.6490,V2R:AVP:G(A):GDP,Basolateral membrane,7.4435E-04
81.6490,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
81.6490,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
81.6490,V2R:G(ABG):GDP,Basolateral membrane,1.3067E02
81.6490,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
81.6490,V2R:G(ABG):GDP,Interstitium,0.0000E00
81.6490,V2R:G(A):GDP,Basolateral membrane,1.3747E-02
81.6490,V2R:G(A):GDP,Cytoplasm,0.0000E00
81.6490,V2R:G(A):GDP,Interstitium,0.0000E00
81.6490,V2R,Basolateral membrane,7.1218E02
81.6490,V2R,Cytoplasm,0.0000E00
81.6490,V2R,Interstitium,0.0000E00
81.6490,G(A):GDP,Basolateral membrane,0.0000E00
81.6490,G(A):GDP,Cytoplasm,4.1434E-02
81.6490,G(A):GDP,Interstitium,0.0000E00
81.6490,V2R:AVP:G(A):GTP,Basolateral membrane,2.3580E-05
81.6490,V2R:AVP:G(A):GTP,Cytoplasm,0.0000E00
81.6490,V2R:AVP:G(A):GTP,Interstitium,0.0000E00
81.6490,G(BG),Basolateral membrane,0.0000E00
81.6490,G(BG),Cytoplasm,8.2252E-02
81.6490,G(BG),Interstitium,0.0000E00
81.6490,AVP,Basolateral membrane,0.0000E00
81.6490,AVP,Cytoplasm,0.0000E00
81.6490,AVP,Interstitium,9.8779E00
81.6490,V2R:AVP:G(ABG):GDP,Basolateral membrane,1.7978E-02
81.6490,V2R:AVP:G(ABG):GDP,Cytoplasm,0.0000E00
81.6490,V2R:AVP:G(ABG):GDP,Interstitium,0.0000E00
81.6490,V2R:AVP,Basolateral membrane,1.0340E-01
81.6490,V2R:AVP,Cytoplasm,0.0000E00
81.6490,V2R:AVP,Interstitium,0.0000E00
91.8557,G(ABG):GDP,Basolateral membrane,0.0000E00
91.8557,G(ABG):GDP,Cytoplasm,3.7664E02
91.8557,G(ABG):GDP,Interstitium,0.0000E00
91.8557,V2R:G(A):GTP,Basolateral membrane,8.0606E-03
91.8557,V2R:G(A):GTP,Cytoplasm,0.0000E00
91.8557,V2R:G(A):GTP,Interstitium,0.0000E00
91.8557,G(A):GTP,Basolateral membrane,0.0000E00
91.8557,G(A):GTP,Cytoplasm,2.1526E-02
91.8557,G(A):GTP,Interstitium,0.0000E00
91.8557,V2R:AVP:G(A):GDP,Basolateral membrane,1.0336E-03
91.8557,V2R:AVP:G(A):GDP,Cytoplasm,0.0000E00
91.8557,V2R:AVP:G(A):GDP,Interstitium,0.0000E00
91.8557,V2R:G(ABG):GDP,Basolateral membrane,1.4325E02
91.8557,V2R:G(ABG):GDP,Cytoplasm,0.0000E00
91.8557,V2R:G(ABG):GDP,Interstitium,0.0000E00
91.8557,V2R:G(A):GDP,Basolateral membrane,1.6976E-02
91.8557,V2R:G(A):GDP,Cytoplasm,0.0000E00
91.8557,V2R:G(A):GDP,Interstitium,0.0000E00
